"x","y","cov","u","ysim"
0.986622073578595,0.74247491638796,1.50487919016442,3.12038875155588,1
0.836120401337793,0.775919732441472,1.39638409018724,5.9995990471582,1
0.387959866220736,0.374581939799331,1.14384045141772,3.23822033386695,1
0.939799331103679,0.775919732441472,1.47683061763101,5.94870614406117,1
0.882943143812709,0.802675585284281,1.4428067775522,5.76265811005073,1
0.846153846153846,0.785953177257525,1.40796004013916,6.29677190042326,1
0.94314381270903,0.779264214046823,1.48135350173394,5.86608880963517,1
0.839464882943144,0.775919732441472,1.39864357274336,5.90656795530486,1
0.822742474916388,0.765886287625418,1.38290110296763,5.93708328895312,1
0.836120401337793,0.752508361204013,1.38558428692794,5.6053167644285,1
0.872909698996655,0.836120401337793,1.45181156739396,4.99117393484812,1
0.816053511705686,0.79933110367893,1.39443223685499,5.25912334906391,1
0.836120401337793,0.745819397993311,1.38255831592813,5.46784665482296,1
0.882943143812709,0.782608695652174,1.4331992976756,5.98220599352045,1
0.862876254180602,0.926421404682274,1.49306058530857,2.18868643838485,1
0.956521739130435,0.832775919732441,1.51946993866649,3.43199227965068,1
0.394648829431438,0.989966555183946,1.41030579136954,5.69667837764345,1
0.809364548494983,0.859531772575251,1.42051314713144,5.29186584521819,1
0.367892976588629,0.949832775919732,1.39241051142917,5.34010302156985,1
0.933110367892977,0.702341137123746,1.4381136898525,3.65130079897406,1
0.849498327759197,0.986622073578595,1.51928752264666,3.64344965369974,1
0.367892976588629,0.979933110367893,1.41047999267698,4.492244051679,1
0.79933110367893,0.916387959866221,1.44528733836234,5.39294316108416,1
0.337792642140468,0.959866220735786,1.40721522315101,3.96392429227338,1
0.966555183946488,0.802675585284281,1.51383506582638,4.23665481202523,1
0.789297658862876,0.919732441471572,1.44127080531747,5.62405325782109,1
0.421404682274247,0.993311036789298,1.4074614038212,5.18981904571508,1
0.802675585284281,0.822742474916388,1.3976388231557,4.72497471597566,1
0.822742474916388,0.816053511705686,1.40687158500518,5.84134429950062,1
0.301003344481605,0.852842809364548,1.36092336165875,4.11336105353041,1
0.976588628762542,0.528428093645485,1.41038268427152,0.983972849588343,0
0.133779264214047,1,1.53958273542777,1.74647500923951,1
0.341137123745819,0.933110367892977,1.39045588233362,4.64244956922041,1
0.832775919732441,0.795986622073579,1.40367043223387,6.10452480473713,1
0.655518394648829,0.909698996655518,1.37612003948843,1.47220895110869,0
0.471571906354515,0.137123745819398,1.05270332473401,2.10358682748655,1
0.264214046822742,0.474916387959866,1.22026318450044,1.85562045798097,0
0.418060200668896,0.969899665551839,1.39364108096165,4.26541489002737,1
0.789297658862876,0.862876254180602,1.41025297450229,4.902533309126,1
0.889632107023411,0.802675585284281,1.44797450498254,5.67688018157493,1
0.816053511705686,0.822742474916388,1.40591613549002,5.56828171153387,1
0.849498327759197,0.759197324414716,1.39780866948786,5.66332670644341,1
0.812709030100334,0.849498327759197,1.41738065046863,4.5826779780635,1
0.979933110367893,0.77257525083612,1.51217990636145,4.50343910277344,1
0.939799331103679,0.785953177257525,1.48156100657131,5.81696972322829,1
0.712374581939799,0.675585284280936,1.28441036030032,2.76862324115559,1
0.802675585284281,0.876254180602007,1.42526289481571,5.7465148613842,1
0.816053511705686,0.775919732441472,1.38329698825326,5.8622923337153,1
0.77257525083612,0.872909698996655,1.40616324040865,3.94962739762983,1
0.267558528428094,0.849498327759197,1.37362275066885,3.64274691903701,0
0.11371237458194,0.672240802675585,1.38714824542271,1.37680060514004,1
0.806020066889632,0.749163879598662,1.36473939748406,5.25886507851801,1
0.872909698996655,0.802675585284281,1.43522296976481,6.10489007543921,1
0.822742474916388,0.986622073578595,1.50130114665534,2.88028331703617,0
0.836120401337793,0.77257525083612,1.39482104012953,6.02878666996775,1
0.8561872909699,0.846153846153846,1.44474076584991,4.99770683769958,1
0.37123745819398,0.107023411371237,1.05765144250216,1.49774210506402,0
0.872909698996655,0.785953177257525,1.42719919853784,6.70986137282045,1
0.866220735785953,0.806020066889632,1.43190501885932,5.89208102267723,1
0.869565217391304,0.779264214046823,1.42155551289713,6.25738360521904,1
0.775919732441472,0.785953177257525,1.36426925368264,4.14788459802853,1
0.936454849498328,0.785953177257525,1.47863039058267,5.8087787811111,1
0.0802675585284281,0.816053511705686,1.47888420231371,2.26015276419494,1
0.88628762541806,0.739130434782609,1.41579947141547,5.33367107899355,1
0.692307692307692,0.62876254180602,1.25749018495348,2.77016750790254,1
0.806020066889632,0.882943143812709,1.43089122663361,5.82297870454797,1
0.88628762541806,0.812709030100334,1.45027926131288,5.61571221055976,1
0.896321070234114,0.816053511705686,1.45977927060153,5.07320869479548,1
0.752508361204013,0.983277591973244,1.45883918935431,4.61230893206643,1
0.986622073578595,0.752508361204013,1.50940840522639,3.57852422646251,1
0.816053511705686,0.826086956521739,1.40758589224843,5.41590381775424,1
0.816053511705686,0.879598662207358,1.43533252102981,5.53152443435241,1
0.802675585284281,0.889632107023411,1.43247986718579,5.60607704062357,1
0.735785953177257,0.94314381270903,1.42663200237117,3.69561046251139,1
0.836120401337793,0.789297658862876,1.40270515192211,6.16863155526042,1
0.929765886287625,0.806020066889632,1.48248610855631,4.34529403259699,1
0.127090301003344,0.906354515050167,1.48913093787685,1.64531376671473,1
0.956521739130435,0.739130434782609,1.47499344016302,4.21729954851279,1
0.862876254180602,0.792642140468227,1.42300507901759,6.28535753217629,1
0.331103678929766,0.0869565217391304,1.06222187559052,2.36577791356077,0
0.377926421404682,0.956521739130435,1.39381549106692,5.52059218247868,1
0.876254180602007,0.789297658862876,1.43129543614711,6.64344758072153,1
0.351170568561873,0.849498327759197,1.34174391262454,3.2063005900354,1
0.555183946488294,0.591973244147157,1.20945680742115,1.38175262655551,1
0.806020066889632,0.959866220735786,1.47455227754637,3.21330809115026,1
0.260869565217391,0.247491638795987,1.14684089747133,-0.118695422856441,1
0.892976588628763,0.785953177257525,1.44256815414236,4.93293932269614,1
0.939799331103679,0.74247491638796,1.46150159930973,5.00857854190339,1
0.785953177257525,0.762541806020067,1.35896486932034,3.83226334141593,1
0.431438127090301,0.946488294314381,1.37769410535814,2.69522690775161,1
0.872909698996655,0.806020066889632,1.43684903514549,5.92952364155669,1
0.94314381270903,0.759197324414716,1.47203602712368,5.3017749416404,1
0.0234113712374582,0.74247491638796,1.49521486873624,3.20457714113936,1
0.247491638795987,0.892976588628763,1.40645205491731,0.361500740289058,0
0.347826086956522,0.822742474916388,1.32918321303948,3.14530509663198,1
0.859531772575251,0.795986622073579,1.4221937149712,5.87390288411793,1
0.996655518394649,0.802675585284281,1.54282803011089,4.81289993413174,1
0.816053511705686,0.872909698996655,1.43175579530177,5.32945369842448,1
0.317725752508361,0.906354515050167,1.38329319556972,3.03008405968384,1
0.40133779264214,0.983277591973244,1.4048129480371,5.68869565120767,1
0.347826086956522,0.892976588628763,1.36584848225034,3.15155326465532,1
0.909698996655518,0.725752508361204,1.42851091784468,5.07128186289769,1
0.882943143812709,0.712374581939799,1.40147898510825,3.78628917087251,1
0.862876254180602,0.755852842809364,1.40580934889831,5.26974405512586,1
0.260869565217391,0.150501672240803,1.11380429823816,3.03067322318031,1
0.822742474916388,0.698996655518395,1.35326887819903,3.93414042963611,1
0.434782608695652,0.983277591973244,1.39933202500492,3.91624038924123,1
0.923076923076923,0.391304347826087,1.31576222535436,1.57976521516217,0
0.759197324414716,0.836120401337793,1.37993317677194,3.54024978170859,1
0.732441471571906,0.976588628762542,1.44501448826161,4.28632662227979,1
0.474916387959866,0.525083612040134,1.18269188124934,-0.0752242330114739,0
0.839464882943144,0.819397993311037,1.41960033515738,5.264570766493,1
0.127090301003344,0.956521739130435,1.51797517608163,2.93797900669837,0
0.749163879598662,0.765886287625418,1.34082103674913,2.89993746367715,1
0.361204013377926,0.94314381270903,1.39030131255786,5.28542727007919,1
0.74247491638796,0.976588628762542,1.44977953563245,4.32112581740798,1
0.852842809364548,0.752508361204013,1.39710541085273,5.19196859291564,1
0.892976588628763,0.762541806020067,1.43162624894697,5.1143825055952,1
0.846153846153846,0.789297658862876,1.40955071293373,6.23000693798567,1
0.846153846153846,0.779264214046823,1.40479954819875,6.45781329184204,1
0.819397993311037,0.879598662207358,1.43745777689943,5.2859923460968,1
0.357859531772575,0.387959866220736,1.1558742657132,4.71126807273777,1
0.765886287625418,0.518394648829431,1.25040126027078,1.52777500275511,0
0.802675585284281,0.91304347826087,1.44541954728152,5.192322069634,1
0.785953177257525,0.91304347826087,1.43557625693801,5.31592082431199,1
0.939799331103679,0.755852842809364,1.4675536246894,5.33503380809918,1
0.923076923076923,0.765886287625418,1.45773248069271,5.2070695562443,1
0.812709030100334,0.745819397993311,1.36736832923895,5.45158751754215,1
0.785953177257525,0.926421404682274,1.4431506290441,5.43667861978463,1
0.832775919732441,0.846153846153846,1.42861119235521,4.28240364646222,1
0.408026755852843,0.989966555183946,1.40766599986832,5.54814643169344,1
0.809364548494983,0.792642140468227,1.38703232703495,5.02034924671714,1
0.096989966555184,0.966555183946488,1.54732776907442,2.26557043052424,1
0.290969899665552,0.846153846153846,1.36156496244726,3.75786947312736,0
0.795986622073579,0.759197324414716,1.36326766882791,4.39823594554649,1
0.785953177257525,0.949832775919732,1.45672746537823,4.74259190606168,1
0.782608695652174,0.88628762541806,1.41891882964276,4.38755562943551,1
0.866220735785953,0.749163879598662,1.40520874346453,4.87010493762571,1
0.779264214046823,0.688963210702341,1.3228609166763,2.68127484244771,1
0.949832775919732,0.755852842809364,1.47647969934181,5.19014032325351,0
0.79933110367893,0.816053511705686,1.39230798951967,4.51577108949092,1
0.946488294314381,0.762541806020067,1.47654744669643,5.36331953219111,1
0.88628762541806,0.869565217391304,1.47930756186261,3.55046916303338,1
0.632107023411371,0.936454849498328,1.38460182438681,1.78683869449342,1
0.849498327759197,0.775919732441472,1.40555624709824,6.39633060079086,1
0.769230769230769,0.88628762541806,1.41153636188512,4.02530095116063,1
0.351170568561873,0.879598662207358,1.35759289843051,3.321658164424,1
0.337792642140468,0.521739130434783,1.20719386543318,0.511651712514576,1
0.889632107023411,0.806020066889632,1.44960057036322,5.62622007659424,1
0.759197324414716,0.775919732441472,1.35059041897551,3.74309258142661,1
0.899665551839465,0.795986622073579,1.45266317280724,4.80307512413638,1
0.802675585284281,0.903010033444816,1.43982519691343,5.24273122238376,1
0.963210702341137,0.775919732441472,1.49797132075513,5.11949332277024,1
0.819397993311037,0.859531772575251,1.42682180139705,4.6390017569704,1
0.819397993311037,0.839464882943144,1.41646459687008,4.29499743675479,1
0.859531772575251,0.939799331103679,1.49835215174327,3.06310957794847,1
0.826086956521739,0.752508361204013,1.37894006594607,5.66244620669454,1
0.408026755852843,0.963210702341137,1.39136211595289,4.83775420138286,1
0.290969899665552,0.822742474916388,1.34971989607435,4.19644248887604,1
0.852842809364548,0.775919732441472,1.40790521411203,6.38648025399746,1
0.986622073578595,0.812709030100334,1.53786217425569,4.0243534592047,1
0.836120401337793,0.859531772575251,1.43778364746142,4.3940550710719,1
0.411371237458194,0.996655518394649,1.41122529258291,5.75356237908067,1
0.414715719063545,0.518394648829431,1.1869791508984,0.454906548504272,0
0.892976588628763,0.795986622073579,1.4473612186904,5.41818189774509,1
0.859531772575251,0.802675585284281,1.42542442165014,5.63682630168441,1
0.317725752508361,0.946488294314381,1.40621727623989,3.22854538086857,1
0.836120401337793,0.782608695652174,1.39953077047792,6.03267958870479,1
0.832775919732441,0.48494983277592,1.27883807704729,1.97457486087127,0
0.859531772575251,0.983277591973244,1.52434181236748,3.63891356595157,1
0.79933110367893,0.692307692307692,1.33587698671315,3.13129957886002,1
0.879598662207358,0.79933110367893,1.43863755894311,6.11660720723709,1
0.956521739130435,0.762541806020067,1.48560774803535,5.38965690076693,1
0.989966555183946,0.906354515050167,1.5901365194699,0.977557583185602,0
0.779264214046823,0.806020066889632,1.37577589278691,3.61750294986967,1
0.842809364548495,0.775919732441472,1.40092542641391,6.04871674247121,1
0.591973244147157,0.755852842809364,1.28258925068911,0.505292816380876,0
0.822742474916388,0.775919732441472,1.38756987110692,6.08716201413661,1
0.381270903010033,0.0602006688963211,1.03773931381917,1.52836060969424,0
1,0.816053511705686,1.55270887989002,3.54784548159644,1
0.872909698996655,0.792642140468227,1.43038754677522,6.50442722954898,1
0.822742474916388,0.896321070234114,1.44868656486715,4.91275424247094,1
0.394648829431438,0.966555183946488,1.3960095511574,5.52823817026506,1
0.91304347826087,0.74247491638796,1.43868306260432,4.86736102507761,1
0.826086956521739,0.779264214046823,1.39130976620526,6.11214614438514,1
0.996655518394649,0.906354515050167,1.59673599822293,1.12253753721202,0
0.983277591973244,0.501672240802676,1.40742393125972,0.832160252157196,0
0.434782608695652,0.926421404682274,1.36563471758897,2.2196448417678,1
0.889632107023411,0.832775919732441,1.46287101919132,5.42930710846389,1
0.946488294314381,0.702341137123746,1.44988089603588,3.32023041812045,1
0.989966555183946,0.795986622073579,1.53299784467892,4.95855464357373,1
0.752508361204013,0.812709030100334,1.36482160423969,2.92648244625606,0
0.795986622073579,0.836120401337793,1.40035800423472,3.77497742760294,1
0.361204013377926,0.936454849498328,1.3864138846546,5.19572277427379,1
0.77257525083612,0.826086956521739,1.38199333735531,3.8599381117125,1
0.665551839464883,0.729096989966555,1.28953654058682,0.781644280176827,1
0.408026755852843,0.956521739130435,1.3873726101148,4.66317848749377,1
0.755852842809364,0.969899665551839,1.45238762742086,3.87163436874261,1
0.555183946488294,0.652173913043478,1.23282541354788,2.9526926865204,1
0.0702341137123746,0.953177257525084,1.56163034062332,2.08450192150754,1
0.518394648829431,0.652173913043478,1.23011850870341,2.48958792514336,1
0.832775919732441,0.903010033444816,1.45895249974002,3.91723827699627,0
0.936454849498328,0.795986622073579,1.4834234551307,5.11354462117339,1
0.882943143812709,0.816053511705686,1.44935433128318,5.66407000122386,1
0.595317725752508,0.68561872909699,1.25255815201048,2.10285056362102,1
0.826086956521739,0.762541806020067,1.38352835295028,5.95973203395762,1
0.852842809364548,0.839464882943144,1.43894756685923,4.79108515379421,1
0.210702341137124,0.0869565217391304,1.117389043743,2.11331503470451,1
0.899665551839465,0.862876254180602,1.48629239240589,3.08427136026141,1
0.859531772575251,0.82943143812709,1.43863632950938,4.99652186004591,1
0.351170568561873,0.414715719063545,1.16663244667789,4.04727094221668,1
0.0367892976588629,0.839464882943144,1.52901367350234,2.13922268189346,1
0.839464882943144,0.762541806020067,1.39243205648827,5.79544320667197,1
0.638795986622074,0.916387959866221,1.37495255463509,1.79254877182182,1
0.832775919732441,0.832775919732441,1.42179765312158,4.84937215846688,1
0.872909698996655,0.779264214046823,1.42403870659742,6.2329173421581,1
0.926421404682274,0.411371237458194,1.32521187500276,1.18354136110752,0
0.862876254180602,0.782608695652174,1.41823302213058,6.28510346531386,1
0.521739130434783,0.692307692307692,1.24675046687557,3.20712248303867,1
0.819397993311037,0.872909698996655,1.4338810511714,5.17304905589308,1
0.806020066889632,0.839464882943144,1.4080978000781,4.27923444974776,1
0.404682274247492,0.973244147157191,1.39803733448601,5.30776390220539,1
0.662207357859532,0.575250836120401,1.22649119037521,2.86825522325319,1
0.806020066889632,0.692307692307692,1.33992615842264,3.13694408888131,1
0.866220735785953,0.702341137123746,1.38464672639572,2.49494708646983,0
0.953177257525084,0.77257525083612,1.48721374267201,5.70034973287989,1
0.82943143812709,0.79933110367893,1.40306748701998,6.02708517819371,1
0.966555183946488,0.809364548494983,1.51709438747869,4.35323373690639,1
0.324414715719064,0.892976588628763,1.37352177449539,3.24897827805549,1
0.862876254180602,0.822742474916388,1.43770548907667,5.45738132445728,1
0.869565217391304,0.959866220735786,1.51748244611272,3.60076145581644,1
1,0.74247491638796,1.51807814767048,2.47069180498802,1
0.91304347826087,0.735785953177257,1.43569584688645,5.00136664760798,1
0.351170568561873,0.916387959866221,1.37783842839489,4.33829844691084,1
0.963210702341137,0.795986622073579,1.50749477424347,4.53687156070886,1
0.91304347826087,0.759197324414716,1.44626450331522,5.08511247007374,1
0.304347826086957,0.909698996655518,1.39021384157118,3.03317175740975,1
0.304347826086957,0.906354515050167,1.38834906742797,3.04397995204418,1
0.852842809364548,0.946488294314381,1.49749142306152,3.03730465201307,1
0.82943143812709,0.655518394648829,1.3396502488623,1.41648948946656,1
0.387959866220736,0.983277591973244,1.40763170845365,5.46058288748217,1
0.896321070234114,0.68561872909699,1.40054307387936,2.30924703810782,0
0.916387959866221,0.722408026755853,1.43257132785417,5.01942379420976,1
0.996655518394649,0.739130434782609,1.5132480458162,2.48635703590252,1
0.826086956521739,0.77257525083612,1.38817681914766,6.13205962230505,1
0.946488294314381,0.789297658862876,1.48908002468639,5.59004449344955,1
0.889632107023411,0.785953177257525,1.43995073375557,5.04459260113645,1
0.648829431438127,0.94314381270903,1.39318718631766,2.00135536853986,0
0.40133779264214,0.979933110367893,1.40276195820309,5.71381824684489,1
0.816053511705686,0.802675585284281,1.39605114842053,5.40556176083529,1
0.40133779264214,0.956521739130435,1.38864776363658,5.01274638910938,1
0.859531772575251,0.762541806020067,1.40645874522777,5.47672683332066,0
0.190635451505017,0.88628762541806,1.43475757865004,-0.0548810570051755,0
0.892976588628763,0.82943143812709,1.46380383322858,5.57056777439466,1
1,0.769230769230769,1.53028787319002,4.90382936706078,1
0.892976588628763,0.969899665551839,1.54135754945753,3.92565416183169,1
0.37123745819398,0.391304347826087,1.15334793468647,4.38500873666445,1
0.903010033444816,0.702341137123746,1.4129461861333,3.81053679285665,1
0.852842809364548,0.8561872909699,1.44755940007555,4.83405857321846,1
0.939799331103679,0.779264214046823,1.47840051463089,6.00125632381502,1
0.809364548494983,0.866220735785953,1.4240271553585,5.45886745234596,1
0.82943143812709,0.896321070234114,1.45304893217848,4.54004106565827,1
0.836120401337793,0.501672240802676,1.28684362455174,1.73073892819805,0
0.869565217391304,0.789297658862876,1.42630667763211,6.81432847330993,1
0.341137123745819,0.8561872909699,1.34829876540703,2.81923219502541,0
0.37123745819398,0.989966555183946,1.41578671440172,4.10949547595421,1
0.802675585284281,0.826086956521739,1.39930857991412,4.63765866170545,1
0.879598662207358,0.755852842809364,1.41822531739978,5.00676010071212,1
0.0434782608695652,0.71571906354515,1.46469247896167,2.89922626942186,1
0.876254180602007,0.77257525083612,1.42341132435454,5.55426894838626,1
0.431438127090301,0.976588628762542,1.39568618097198,3.83691514115565,1
0.100334448160535,0.919732441471572,1.51731022322107,2.86893581471502,1
0.364548494983278,0.983277591973244,1.41342582708767,4.1829766583664,1
0.839464882943144,0.816053511705686,1.41794528664162,5.29268618506582,1
0.846153846153846,0.819397993311037,1.42418641361288,5.26268277951695,1
0.79933110367893,0.929765886287625,1.45289487070221,5.51853096082192,1
0.896321070234114,0.953177257525084,1.53400201431825,3.38810064748033,1
0.939799331103679,0.719063545150502,1.45115677124361,5.05376271016407,1
0.749163879598662,0.996655518394649,1.46545287392987,5.01668386310095,1
0.237458193979933,0.678929765886288,1.30961842077298,-1.37095772195408,1
0.37123745819398,0.836120401337793,1.32932971596054,2.68815319730729,1
0.0301003344481605,0.702341137123746,1.47133479476184,1.65315469787627,1
0.297658862876254,0.133779264214047,1.09164784025021,2.43488533364823,1
0.862876254180602,0.966555183946488,1.51658985786538,3.4850615315249,1
0.391304347826087,0.956521739130435,1.39072827727736,5.29026859300973,1
0.806020066889632,0.879598662207358,1.42909098010745,5.89437881539789,1
0.404682274247492,0.993311036789298,1.41036964869541,5.68375681910555,1
0.809364548494983,0.842809364548495,1.4118630832516,4.42183333017431,1
0.578595317725752,0.0468227424749164,1.02469316337365,1.42982569185271,0
0.0434782608695652,0.889632107023411,1.54927945555729,1.75485296770999,0
0.882943143812709,0.749163879598662,1.41773656753809,5.06801210802924,1
0.411371237458194,0.979933110367893,1.40088278459206,5.01679189990696,1
0.71571906354515,0.953177257525084,1.42346633798353,2.8233935882236,0
0.812709030100334,0.782608695652174,1.38434078378873,5.57945784168927,1
0.274247491638796,0.0501672240802676,1.07076832773179,3.23279711327315,1
0.869565217391304,0.849498327759197,1.45617216286782,4.8926200433403,1
1,0.548494983277592,1.44041616875998,1.23415423675688,1
0.819397993311037,0.822742474916388,1.40804139135964,5.65470392143783,1
0.846153846153846,0.187290969899666,1.18920282832915,-1.57034435336262,0
0.926421404682274,0.795986622073579,1.4747658338513,4.90045053370924,1
0.0234113712374582,0.381270903010033,1.36061408938801,0.721315203055909,0
0.889632107023411,0.725752508361204,1.41247082880764,5.06452780078007,1
0.842809364548495,0.882943143812709,1.45476120571661,3.55984790572268,1
0.866220735785953,0.852842809364548,1.45544132007085,4.89513168019838,1
0.0869565217391304,0.819397993311037,1.47496884333962,1.47966794661429,1
0.846153846153846,0.759197324414716,1.39548207358849,5.72945264526857,1
0.842809364548495,0.739130434782609,1.38409960228649,5.15280283745976,1
0.876254180602007,0.782608695652174,1.42812105470293,6.42598246584318,1
0.806020066889632,0.909698996655518,1.44558234975342,4.99170097818384,1
0.498327759197324,0.210702341137124,1.07734550124853,2.54776684112311,1
0.438127090301003,0.31438127090301,1.11546938972427,0.395220920406058,0
0.0535117056856187,0.725752508361204,1.4600094469439,2.84551642424332,1
0.782608695652174,0.879598662207358,1.41531037362653,4.67476669965179,1
0.354515050167224,0.846153846153846,1.33903725022928,3.26382725338813,1
0.802675585284281,0.725752508361204,1.35227015991132,3.88815888491299,1
0.822742474916388,0.809364548494983,1.40358335292651,5.76189383522024,1
0.675585284280936,0.936454849498328,1.39797975080822,1.76928112268459,1
0.839464882943144,0.752508361204013,1.38784376948406,5.45763703191425,1
0.822742474916388,0.812709030100334,1.40522383687691,5.8176727559154,1
0.812709030100334,0.822742474916388,1.40381325073481,5.40954073200794,1
0.933110367892977,0.785953177257525,1.47572214570845,5.78081425881501,1
0.839464882943144,0.795986622073579,1.4081670262317,6.16733943274496,1
0.929765886287625,0.762541806020067,1.46189436675326,5.0675658708063,1
0.0468227424749164,0.474916387959866,1.37003779552269,-0.382636028998737,0
0.872909698996655,0.789297658862876,1.4287898713324,6.72888802701573,1
0.889632107023411,0.789297658862876,1.44154140655013,5.15221748024588,1
0.882943143812709,0.775919732441472,1.43005261738492,5.68384488133496,1
0.779264214046823,0.969899665551839,1.46491545149442,3.57799507386458,1
0.946488294314381,0.725752508361204,1.4600094469439,4.51926071576127,1
0.889632107023411,0.953177257525084,1.52874480243024,3.7443682561323,1
0.926421404682274,0.775919732441472,1.46524238036297,5.33233250881104,1
0.357859531772575,0.919732441471572,1.37778158260184,5.10048156187718,1
0.906354515050167,0.755852842809364,1.43925416495182,5.12602195908182,1
0.414715719063545,0.996655518394649,1.41064364360806,5.6771654714231,1
0.946488294314381,0.956521739130435,1.57826532943562,1.50530973974382,1
0.561872909698997,0.548494983277592,1.1942444257146,-0.621379255646878,0
0.782608695652174,0.882943143812709,1.41711062015269,4.56282316595978,1
0.618729096989967,0.561872909698997,1.20936414453201,2.29422892571789,0
0.889632107023411,0.979933110367893,1.54484090586587,3.6030780171287,1
0.8561872909699,0.983277591973244,1.52194810312485,3.55570222765419,1
0.939799331103679,0.722408026755853,1.45261584637187,4.85346162003842,1
0.973244147157191,0.775919732441472,1.5073671888103,4.65783576151112,1
0.394648829431438,0.538461538461538,1.19791447932843,0.55846193751671,0
0.882943143812709,0.79933110367893,1.44118786598666,5.97855089485147,1
0.759197324414716,0.816053511705686,1.36989213287377,3.48024552223189,1
0.869565217391304,0.816053511705686,1.4392873297955,6.04832217523568,1
0.949832775919732,0.77257525083612,1.4841936422257,5.67596127845562,1
0.792642140468227,0.77257525083612,1.36748353831188,4.49690471086336,1
1,0.77257525083612,1.53184411593405,5.23013350277374,1
0.82943143812709,0.792642140468227,1.39985097559593,6.09036620930042,1
0.852842809364548,0.79933110367893,1.41904046271376,5.62524748025036,1
0.341137123745819,0.397993311036789,1.16420401663583,3.80189109856694,1
0.929765886287625,0.832775919732441,1.4957565573844,3.5953592000195,1
0.822742474916388,0.785953177257525,1.39230026004722,5.89728549050077,1
0.668896321070234,0.648829431438127,1.25696628785427,1.24383579279939,0
0.849498327759197,0.74247491638796,1.39022722877696,4.84209492386465,1
0.822742474916388,0.819397993311037,1.40852663352093,5.79333587814285,1
0.264214046822742,0.0735785953177257,1.08429678830823,2.73484412773164,1
0.505016722408027,0.163879598662207,1.0613241525662,3.31012229415194,1
0.852842809364548,0.789297658862876,1.41422627584689,6.21218836870977,1
0.785953177257525,0.933110367892977,1.44698768846554,5.28542148595029,1
0.866220735785953,0.812709030100334,1.43517875908136,5.7542278329095,1
0.327759197324415,0.421404682274247,1.17636440264341,2.67023683422069,0
0.779264214046823,0.816053511705686,1.38069738113721,3.96585910986505,1
0.819397993311037,0.779264214046823,1.38699214112277,5.98748584355396,1
0.983277591973244,0.762541806020067,1.51075288064013,4.17461378287156,1
0.518394648829431,0.163879598662207,1.06163734816804,2.85469555685716,0
0.0133779264214047,0.872909698996655,1.56866701553421,1.05722039210495,0
0.364548494983278,0.411371237458194,1.16172377084285,3.68956767040249,1
0.802675585284281,0.899665551839465,1.43797672825138,5.27567854965444,1
0.94314381270903,0.969899665551839,1.58330338898953,1.84990872615022,1
0.25752508361204,0.150501672240803,1.11541501847619,3.34216912686309,1
0.819397993311037,0.939799331103679,1.47110413438329,3.65142023224838,1
0.719063545150502,0.976588628762542,1.438974287369,4.16730769612148,1
0.896321070234114,0.45819397993311,1.3160684373236,2.81842485021522,0
0.812709030100334,0.872909698996655,1.42965291054657,5.50297149253954,1
0.785953177257525,0.963210702341137,1.46467225789761,3.57323817208632,1
0.963210702341137,0.749163879598662,1.4856552709083,4.4422490150396,1
